Time_Sec,embb_Norm_availability,embb_Fault_availability,embb_Res_availability,embb_Norm_throughput,embb_Fault_throughput,embb_Res_throughput,embb_Norm_blocking,embb_Fault_blocking,embb_Res_blocking,embb_Norm_connected_count,embb_Fault_connected_count,embb_Res_connected_count,urllc_Norm_availability,urllc_Fault_availability,urllc_Res_availability,urllc_Norm_throughput,urllc_Fault_throughput,urllc_Res_throughput,urllc_Norm_blocking,urllc_Fault_blocking,urllc_Res_blocking,urllc_Norm_connected_count,urllc_Fault_connected_count,urllc_Res_connected_count,mmtc_Norm_availability,mmtc_Fault_availability,mmtc_Res_availability,mmtc_Norm_throughput,mmtc_Fault_throughput,mmtc_Res_throughput,mmtc_Norm_blocking,mmtc_Fault_blocking,mmtc_Res_blocking,mmtc_Norm_connected_count,mmtc_Fault_connected_count,mmtc_Res_connected_count
195,0.9576271186440678,0.5338983050847458,0.5847457627118644,39.406651666666754,17.16858200000005,37.590383666666675,0.09090909090909091,0.2608695652173913,0.14285714285714285,113,63,69,0.6779661016949152,0.3389830508474576,0.4745762711864407,2.962199,2.536516888888889,9.93522857142857,0.0,0.0,0.0,40,20,28,0.7479674796747967,0.42276422764227645,0.5528455284552846,0.520388,0.284152,1.996301,0.04580152671755725,0.06201550387596899,0.0,92,52,68
196,0.9576271186440678,0.4745762711864407,0.559322033898305,38.993344666666744,20.35186433333338,38.50705033333334,0.08,0.375,0.25,113,56,66,0.6949152542372882,0.3389830508474576,0.4915254237288136,3.070409,2.584104,10.173789571428571,0.0,0.0,0.0,41,20,29,0.7560975609756098,0.3821138211382114,0.5528455284552846,0.533846,0.299963,2.045558,0.03875968992248062,0.0945945945945946,0.08888888888888889,93,47,68
197,0.9661016949152542,0.4830508474576271,0.5423728813559322,39.751231666666754,20.425662000000052,38.298717,0.07407407407407407,0.5652173913043478,0.7142857142857143,114,57,64,0.6949152542372882,0.3559322033898305,0.4915254237288136,2.920468,2.745900111111111,9.950826571428571,0.0,0.0,0.0,41,21,29,0.7642276422764228,0.3902439024390244,0.4959349593495935,0.567376,0.317201,2.03024,0.031746031746031744,0.0945945945945946,0.17777777777777778,94,48,61
198,0.9661016949152542,0.4661016949152542,0.5423728813559322,38.924878333333425,19.952642666666712,37.866399333333334,0.2,0.4666666666666667,0.75,114,55,64,0.711864406779661,0.3559322033898305,0.5084745762711864,3.10618,2.685241,10.17670557142857,0.0,0.0,0.0,42,21,30,0.7723577235772358,0.3821138211382114,0.5365853658536586,0.557684,0.343166,2.044838,0.015748031496062992,0.12658227848101267,0.08695652173913043,95,47,66
199,0.9745762711864406,0.4576271186440678,0.5423728813559322,35.92920033333343,19.149234333333386,38.91538366666667,0.030303030303030304,0.6551724137931034,0.46153846153846156,115,54,64,0.711864406779661,0.3728813559322034,0.4745762711864407,2.974863,2.907716,10.124707571428571,0.0,0.0,0.0,42,22,28,0.7723577235772358,0.3821138211382114,0.5365853658536586,0.558737,0.30871,2.057414,0.0,0.1566265060240964,0.11764705882352941,95,47,66
200,0.9067796610169492,0.5508474576271186,0.576271186440678,39.108322333333426,40.015192333333424,68.32271466666667,0.11764705882352941,0.54,0.7333333333333333,107,65,68,0.711864406779661,0.864406779661017,0.9322033898305084,3.135174,4.130896111111111,18.96869957142857,0.0,0.0,0.0,42,51,55,0.7723577235772358,0.5203252032520326,0.6260162601626016,0.57716,0.701578,4.000407,0.0,0.15555555555555556,0.14285714285714285,95,64,77
201,0.940677966101695,0.5423728813559322,0.6440677966101694,39.66584800000008,42.62510066666676,69.97980333333334,0.08,0.8163265306122449,0.7027027027027027,111,64,76,0.7288135593220338,0.7627118644067796,0.8983050847457628,2.915985,5.810694206349207,19.061315571428572,0.0,0.0,0.0,43,45,53,0.7642276422764228,0.6504065040650406,0.7804878048780488,0.517825,0.70462,4.035474,0.0,0.13385826771653545,0.046875,94,80,96
202,0.923728813559322,0.5508474576271186,0.6440677966101694,40.75868166666675,41.662908333333434,69.47980333333334,0.125,0.8875,0.9777777777777777,109,65,76,0.7288135593220338,0.7796610169491526,0.8983050847457628,3.136384,5.408830571428571,19.26549546031746,0.0,0.0,0.0,43,46,53,0.7560975609756098,0.7154471544715447,0.8373983739837398,0.551929,0.719797,4.083071,0.00819672131147541,0.21379310344827587,0.05555555555555555,93,88,103
203,0.940677966101695,0.5508474576271186,0.6440677966101694,39.50798000000008,42.07720566666677,68.86473233333335,0.029411764705882353,0.9150943396226415,0.9444444444444444,111,65,76,0.711864406779661,0.7796610169491526,0.8983050847457628,3.128105,5.356788571428571,18.82386557142857,0.0,0.0,0.04,42,46,53,0.7479674796747967,0.7479674796747967,0.8373983739837398,0.534081,0.76268,3.986242,0.008130081300813009,0.17687074829931973,0.15254237288135594,92,92,103
204,0.9576271186440678,0.5423728813559322,0.6440677966101694,40.145028666666754,40.821534666666764,68.06313666666667,0.07407407407407407,0.865546218487395,0.9285714285714286,113,64,76,0.7288135593220338,0.7966101694915254,0.8813559322033898,3.729108,4.780433888888889,18.883690682539683,0.0,0.0,0.043478260869565216,43,47,52,0.7398373983739838,0.7479674796747967,0.8455284552845529,0.537692,0.828954,4.053617,0.0,0.1510791366906475,0.15,91,92,104
